7308,"R1_INV20/251","INV20/251",,"new",,,"4500020436","1000","2022-01-24 15:07:36.0000000","2020-10-23","","2020-11-07",,0,"2022-01-24 15:07:36.0000000",,"0",,"EUR","Cash",101000,,2000000085,0,"SAP LABS",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAFCS3649P1ZJ","unpaid",,,"0","0",,"0",0
7323,"R2_INV20/251","INV20/251",,"new",,,"4500020436","1000","2022-01-28 05:18:58.0000000","2020-10-23","","2020-11-07",,0,"2022-01-28 05:18:58.0000000",,"0",,"EUR","Cash",101000,,2000000085,0,"SAP LABS",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAFCS3649P1ZJ","unpaid",,,"0","0",,"0",0
7366,"R1_INV20/40","INV20/40",,"new",,,"4500020020","1000","2022-01-31 05:08:47.0000000","2020-10-23","","2020-11-07",,0,"2022-01-31 05:08:47.0000000",,"0",,"EUR","Cash",101000,,2000000085,0,"SAP LABS",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAFCS3649P1ZJ","unpaid",,"PEOL Technologies Pvt . Ltd","0","0",,"0",0
7401,"R2_INV20/40","INV20/40",,"new",,,"4500020040","1000","2022-01-31 11:25:14.0000000","2020-10-23","","2020-11-07",,0,"2022-01-31 11:25:14.0000000",,"0",,"EUR","Cash",101000,,2000000085,0,"SAP LABS",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAFCS3649P1ZJ","unpaid",,,"0","0",,"0",0
7416,"R1_010222","010222",,"new",,,,"1000","2022-02-01 06:49:31.0000000","2022-02-01","","2022-04-02",,0,"2022-02-01 06:49:31.0000000",,"0",,"EUR","Cash",101000,,2000000060,0,"Winger IT Solutions",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"60","0",0,,"y",0,0,,"n","n",,"29AAAFW9177C1ZU","unpaid",,"M / s PEOL Technologies Pvt . Ltd # 439 \,","0","0",,"0",0
7417,"R2_010222","010222",,"new",,,,"1000","2022-02-01 06:52:13.0000000","2022-02-01","","2022-04-02",,0,"2022-02-01 06:52:13.0000000",,"0",,"EUR","Cash",101000,,2000000060,0,"Winger IT Solutions",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"60","0",0,,"y",0,0,,"n","n",,"29AAAFW9177C1ZU","unpaid",,"M / s PEOL Technologies Pvt . Ltd # 439 \,","0","0",,"0",0
7420,"R3_010222","010222",,"new",,,,"1000","2022-02-01 08:35:29.0000000","2022-02-01","","2022-04-02",,0,"2022-02-01 08:35:29.0000000",,"0",,"EUR","Cash",101000,,2000000060,0,"Winger IT Solutions",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"60","0",0,,"y",0,0,,"n","n",,"29AAAFW9177C1ZU","unpaid",,"M / s PEOL Technologies Pvt . Ltd # 439 \,","0","0",,"0",0
7423,"R4_010222","010222",,"new",,,,"1000","2022-02-01 09:52:14.0000000","2022-02-01","","2022-04-02",,0,"2022-02-01 09:52:14.0000000",,"0",,"EUR","Cash",101000,,2000000060,0,"Winger IT Solutions",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"60","0",0,,"y",0,0,,"n","n",,"29AAAFW9177C1ZU","unpaid",,"M / s PEOL Technologies Pvt . Ltd # 439 \,","0","0",,"0",0
7425,"R1_INV20/227","INV20/227",,"new",,,"4500020436","1000","2022-02-01 09:56:46.0000000","2020-10-23","","2020-11-07",,0,"2022-02-01 09:56:46.0000000",,"0",,"EUR","Cash",101000,,2000000085,0,"SAP LABS",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAFCS3649P1ZJ","unpaid",,"PEOL Technologies Pvt . Ltd","0","0",,"0",0
7426,"R2_INV20/227","INV20/227",,"new",,,"4500020436","1000","2022-02-01 09:59:52.0000000","2020-10-23","","2020-11-07",,0,"2022-02-01 09:59:52.0000000",,"0",,"EUR","Cash",101000,,2000000085,0,"SAP LABS",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAFCS3649P1ZJ","unpaid",,"PEOL Technologies Pvt . Ltd","0","0",,"0",0
7427,"R3_INV20/227","INV20/227",,"new",,,"4500020436","1000","2022-02-01 10:00:23.0000000","2020-10-23","","2020-11-07",,0,"2022-02-01 10:00:23.0000000",,"0",,"EUR","Cash",101000,,2000000085,0,"SAP LABS",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAFCS3649P1ZJ","unpaid",,"PEOL Technologies Pvt . Ltd","0","0",,"0",0
7428,"R4_INV20/227","INV20/227",,"new",,,"4500020436","1000","2022-02-01 10:05:14.0000000","2020-10-23","","2020-11-07",,0,"2022-02-01 10:05:14.0000000",,"0",,"EUR","Cash",101000,,2000000085,0,"SAP LABS",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAFCS3649P1ZJ","unpaid",,"PEOL Technologies Pvt . Ltd","0","0",,"0",0
7429,"R5_INV20/227","INV20/227",,"new",,,"4500020436","1000","2022-02-01 11:58:30.0000000","2020-10-23","","2020-11-07",,0,"2022-02-01 11:58:30.0000000",,"0",,"EUR","Cash",101000,,2000000085,0,"SAP LABS",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAFCS3649P1ZJ","unpaid",,"PEOL Technologies Pvt . Ltd","0","0",,"0",0
7430,"R6_INV20/227","INV20/227",,"new",,,"4500020436","1000","2022-02-01 12:01:50.0000000","2020-10-23","","2020-11-07",,0,"2022-02-01 12:01:50.0000000",,"0",,"EUR","Cash",101000,,2000000085,0,"SAP LABS",,"1000",,0,0,0,0,"n","00",0,0,0,0,0,"15","0",0,,,0,0,,"n","n",,"29AAFCS3649P1ZJ","unpaid",,"PEOL Technologies Pvt . Ltd","0","0",,"0",0
